Id,Cluster,Label
22475,20389,berlubang
22476,20390,selesai
22477,20391,sarang
22478,2073,sumbangan
22479,20392,tks
22480,20393,lapak
22481,20394,pa
22482,20395,parah
22483,20396,turunkan
22484,20397,tidur
22485,20398,bahu
22486,20399,pungli
22487,20400,kiri
22488,20401,sdn
22489,20402,pengunjung
22490,20403,rakyat
22491,20404,diatas
22492,20405,asal
22493,20406,membangun
22494,20407,bajaj
22495,20408,flyover
22496,20409,pbg
22497,20410,nama
22498,20411,lapor
22499,20412,hujan
22500,20413,dicopot
22501,20414,violation
22502,20415,sesuai
22503,20416,masih
22504,20417,makin
22505,20418,sebelum
22506,20419,diduga
22507,20420,butuh
22508,20421,lapak
22509,20422,pagar
22510,20423,setelah
22511,20424,toko
22512,20425,jaring
22513,20426,nanti
22514,20427,penopingan
22515,20428,permasalahan
22516,20429,selalu
22517,20430,berhenti
22518,20431,busway
22519,20432,disini
22520,4694,lampu
22521,20433,berantakan
22522,20434,bakar
22523,20435,got
22524,20436,kena
22525,20437,terminal
22526,20438,sampah
22527,20439,aktifitas
22528,20440,hanya
22529,20441,kebersihan
22530,20442,membersihkan
22531,20443,merugikan
22532,20245,reklame
22533,20444,rapi
22534,20445,masjid
22535,20446,belokan
22536,20447,pohon
22537,20448,reklame
22538,20449,pot
22539,20450,yg
22540,20451,ngetem
22541,20452,masjid
22542,20453,kaca
22543,20454,monitoring
22544,20455,ditutup
22545,20456,raya
22546,3294,uang
22547,10246,tebet
22548,20457,terhormat
22549,20458,monitoring
22550,20459,transjakarta
22551,20460,sengaja
22552,20461,cat
22553,20462,mengalir
22554,20463,lintas
22555,20464,asal
22556,20465,tikungan
22557,20466,tl
22558,4694,lampu
22559,20467,pulang
22560,20468,dna
22561,20469,bangun
22562,20470,rapihkan
22563,20471,bermotor
22564,20472,got
22565,20473,dipangkas
22566,20474,ps
22567,20475,sekian
22568,20476,permasalahan
22569,20477,mereka
22570,20478,mesin
22571,20479,arah
22572,20480,ruko
22573,20481,korban
22574,8818,jalur
22575,20482,org
22576,20483,nyala
22577,8773,circlek
22578,20484,potensi
22579,20485,parkir
22580,20486,blok
22581,20487,kebakaran
22582,20488,banget
22583,20489,pajak
22584,20490,karung
22585,20491,masjid
22586,20492,because
22587,20493,dibuang
22588,20494,penanganan
22589,20495,kantor
22590,20496,berbulan
22591,20497,terjadi
22592,20498,bermain
22593,20499,roboh
22594,20500,menjuntai
22595,20501,berada
22596,20502,sisa
22597,20503,enak
22598,20504,taman
22599,20505,kan
22600,20506,semanan
22601,20507,bekas
22602,20508,unjuk
22603,20509,pangkas
22604,8773,circlek
22605,20510,gelap
22606,20511,rokok
22607,20512,penopingan
22608,20513,menumpuk
22609,20514,bahaya
22610,20515,lampu
22611,20516,penertiban
22612,20517,pemotor
22613,20518,terjadi
22614,20519,melawan
22615,20520,selesai
22616,8766,rokok
22617,20521,sda
22618,20522,arah
22619,3364,atribut
22620,20523,pertamanan
22621,20354,mampet
22622,3364,atribut
22623,20524,bocor
22624,20525,keselamatan
22625,20526,ijin
22626,20527,ogah
22627,20528,tahu
22628,20529,mengganggu
22629,20530,org
22630,20531,iklan
22631,20532,tsb
22632,20533,sempit
22633,20534,sampah
22634,20535,anak
22635,20536,jaklingko
22636,20537,pergub
22637,20538,blm
22638,4694,lampu
22639,4694,lampu
22640,20539,terang
22641,20540,saluran
22642,20541,lantai
22643,20542,tl
22644,20543,traffic
22645,20544,spanduk
22646,20545,perbaiki
22647,20546,bocor
22648,20547,tikungan
22649,20548,pt
22650,20549,dinas
22651,20550,pohon
22652,8825,rokok
22653,20551,because
22654,4694,lampu
22655,20552,ternyata
22656,20553,bau
22657,18050,undang
22658,20554,lumpur
22659,20555,bagi
22660,20556,pangkas
22661,20557,banjir
22662,289,aktifitas
22663,20558,setempat
22664,20559,because
22665,8842,spanduk
22666,10482,warna
22667,20560,circlek
22668,9825,circlek
22669,20561,sal
22670,20562,because
22671,10925,ketertiban
22672,20563,rambu
22673,20564,butuh
22674,20565,jalur
22675,20566,saluran
22676,20567,flyover
22677,20568,berlubang
22678,20569,penanganan
22679,20570,unit
22680,8948,hadjadinata
22681,9288,benar
22682,9288,benar
22683,20571,pelanggaran
22684,20572,melintas
22685,20573,memakai
22686,20574,atribut
22687,20575,meja
22688,20576,bambu
22689,20577,nunggu
22690,20578,bolong
22691,20579,mobil
22692,20580,air
22693,8825,rokok
22694,20581,ditutup
22695,20582,hancur
22696,20583,sampah
22697,20584,permasalahan
22698,20585,rusun
22699,20586,air
22700,3364,atribut
22701,20587,berlubang
22702,20588,tertib
22703,20589,tanaman
22704,20590,diasphal
22705,20591,kebersihan
22706,20592,berfungsi
22707,20593,circlek
22708,20594,hal
22709,20595,perhubungan
22710,20596,pemangkasan
22711,20597,total
22712,20598,spanduk
22713,20599,pohon
22714,20600,bersihkan
22715,20601,mengakibatkan
22716,20602,asing
22717,20603,sih
22718,20604,pangkas
22719,20605,menurut
22720,20606,bolong
22721,8948,hadjadinata
22722,20607,plank
22723,20608,cawang
22724,20609,lihat
22725,20610,sehat
22726,20611,ps
22727,8948,hadjadinata
22728,20612,bangunan
22729,20613,lintas
22730,20614,khusus
22731,20615,pju
22732,20616,circlek
22733,20617,plang
22734,20618,disitu
22735,20619,kebersihan
22736,20620,sehingga
22737,20621,keselamatan
22738,20622,bakar
22739,20623,unjuk
22740,20624,tempat
22741,20625,lalulintas
22742,20626,blok
22743,20627,tanjung
22744,20628,jg
22745,20629,resmi
22746,8766,rokok
22747,20630,membuat
22748,20631,ditemukan
22749,20632,spanduk
22750,20633,pekerjaan
22751,20634,pohon
22752,20635,kanstin
22753,20636,punya
22754,20637,foto
22755,20638,ya
22756,20639,thanks
22757,20640,kasus
22758,20641,pembangunan
22759,20642,rindang
22760,9288,benar
22761,8948,hadjadinata
22762,8948,hadjadinata
22763,20643,issue
22764,20644,pengguna
22765,20645,tiba
22766,20646,banjir
22767,20647,pa
22768,20648,saluran
22769,20649,bau
22770,20650,sampah
22771,20651,bikin
22772,20652,permanen
22773,20653,nya
22774,20652,permanen
22775,20654,banjir
22776,20655,dahan
22777,20656,masjid
22778,20657,masjid
22779,20658,kering
22780,20659,kelapa
22781,20660,proyek
22782,20661,lancar
22783,20662,jaklingko
22784,20663,banjir
22785,20664,jalur
22786,20665,genangan
22787,20666,gang
22788,20667,menyala
22789,20668,pemotor
22790,20669,dikasih
22791,11132,trotoar
22792,20670,sebelumnya
22793,20671,pemberhentian
22794,9288,benar
22795,20672,penerangan
22796,20673,korban
22797,20674,padam
22798,9477,circlek
22799,4694,lampu
22800,20675,bermotor
22801,20676,sekolah
22802,20677,circlek
22803,20678,mobil
22804,20679,pedagang
22805,20680,sampe
22806,20681,ditindak
22807,20682,cawang
22808,20683,ppsu
22809,20684,berlubang
22810,20685,selesai
22811,20686,pemotor
22812,20687,karna
22813,20688,stop
22814,20689,perbaiki
22815,20690,tukang
22816,20691,perbaiki
22817,20692,perbaikan
22818,20693,parkir
22819,20694,batu
22820,20695,pinggir
22821,20696,ogah
22822,20697,setiap
22823,20698,asap
22824,20699,ormas
22825,11132,trotoar
22826,20700,bajaj
22827,20701,dirapihkan
22828,20702,banget
22829,20703,bau
22830,20704,orang
22831,20705,kandang
22832,20706,bau
22833,20707,dibuat
22834,20708,bermotor
22835,20709,berserakan
22836,20710,tol
22837,20711,buat
22838,20712,bangunan
22839,20713,pohon
22840,20714,ormas
22841,18851,jualan
22842,20715,circlek
22843,20716,khawatir
22844,2222,cawang
22845,2222,cawang
22846,20717,berserakan
22847,20718,permasalahan
22848,20719,setiap
22849,20720,permasalahan
22850,2222,cawang
22851,19532,berlaku
22852,20721,wewenang
22853,9351,bantu
22854,20722,lapak
22855,20723,undang
22856,20724,bukan
22857,20725,pondok
22858,20726,lama
22859,20310,bajaj
22860,20727,pohon
22861,20728,apabila
22862,20729,menumpuk
22863,20730,masyarakat
22864,20731,sih
22865,20732,melawan
22866,20733,penopingan
22867,289,aktifitas
22868,20734,pelanggaran
22869,20735,kucing
22870,20736,penopingan
22871,20737,kumuh
22872,20738,selama
22873,20739,unjuk
22874,20740,seberang
22875,8948,hadjadinata
22876,20741,lampu
22877,20742,sementara
22878,20743,mampet
22879,20744,tata
22880,20745,lapangan
22881,20746,memasang
22882,20747,rakyat
22883,20748,peringatan
22884,20749,ujung
22885,20750,putar
22886,20751,unjuk
22887,20752,pas
22888,20753,issue
22889,20754,tersebut
22890,20755,banjir
22891,20756,suara
22892,20757,parkir
22893,20758,pemprov
22894,20759,bau
22895,20760,kereta
22896,20761,tl
22897,8773,circlek
22898,20762,bau
22899,20763,fasilitas
22900,20633,pekerjaan
22901,20764,bahaya
22902,20765,atap
22903,20766,penerangan
22904,20767,jaya
22905,20768,lubang
22906,20769,pasar
22907,20770,batang
22908,20771,tindaklanjuti
22909,20772,jembatan
22910,20773,tiang
22911,20774,komplek
22912,20775,belum
22913,20776,kondisi
22914,20777,tebang
22915,20778,dikarenakan
22916,20779,berdiri
22917,9330,permanen
22918,20780,kebersihan
22919,20781,rumah
22920,20782,menimpa
22921,20783,kucing
22922,20370,badan
22923,20784,dg
22924,20785,ditemukan
22925,20786,ditemukan
22926,20787,pemotor
22927,20788,tinggi
22928,20789,tengah
22929,20790,mati
22930,20791,angkot
22931,20792,hanya
22932,20793,cawang
22933,11106,biasanya
22934,20794,pribadi
22935,1698,pelanggaran
22936,20795,spanduk
22937,20796,pengguna
22938,20797,jadi
22939,20798,merah
22940,20799,oleh
22941,20800,bagian
22942,20801,tutup
22943,3053,tiang
22944,20802,nih
22945,20803,kumuh
22946,12259,diangkat
22947,20804,plank
22948,20805,dibenahi
22949,20806,hingga
22950,20807,fasilitas
22951,20808,an
22952,20809,coba
22953,20810,sampai
22954,20811,spanduk
22955,20812,sanksi
22956,20813,pastikan
22957,20814,kerja
22958,20815,patah
22959,20816,jalannya
22960,20817,pju
22961,20818,jabatan
22962,20819,sibuk
22963,20820,bantuan
22964,20821,sama
22965,20822,pemotor
22966,20823,korban
22967,20824,takut
22968,20825,mesin
22969,20826,tumpukan
22970,20827,lima
22971,20828,rumput
22972,9231,pelanggar
22973,8766,rokok
22974,20829,petugas
22975,2222,cawang
22976,20830,pam
22977,20831,lanjut
22978,20832,rokok
22979,20833,kumuh
22980,20834,membuat
22981,20835,sampah
22982,11132,trotoar
22983,20836,fasilitas
22984,20837,tempelan
22985,20838,penumpang
22986,8766,rokok
22987,20839,perbaiki
22988,11132,trotoar
22989,11132,trotoar
22990,20840,pejabat
22991,20841,menutup
22992,20842,mengenai
22993,20843,dll
22994,20844,lapangan
22995,20845,tdk
22996,20846,kelapa
22997,20847,izin
22998,20848,ogah
22999,20849,butuh
23000,20850,tim
23001,20851,menjuntai
23002,18384,diganti
23003,20852,taman
23004,20853,pengendara
23005,11132,trotoar
23006,20854,pam
23007,8773,circlek
23008,4694,lampu
23009,20855,bakar
23010,20856,bantuannya
23011,20857,mobil
23012,20858,halte
23013,20859,melintas
23014,20860,penggunaan
23015,11132,trotoar
23016,20370,badan
23017,20861,cukup
23018,20862,nih
23019,20863,roda
23020,20864,polisi
23021,20865,hak
23022,20866,tengah
23023,20867,perhubungan
23024,20868,khawatir
23025,20869,tunggu
23026,20870,kejadian
23027,20871,tempat
23028,20872,parah
23029,20873,traffic
23030,20874,perumahan
23031,10482,warna
23032,20875,kata
23033,20876,terhadap
23034,20877,ditaruh
23035,3053,tiang
23036,20878,butuh
23037,9151,spanduk
23038,592,ditambah
23039,20879,dilarang
23040,20880,sampah
23041,20881,spanduk
23042,20882,spanduk
23043,20883,kucing
23044,20884,krn
23045,20885,aliran
23046,20886,cengkareng
23047,20887,spanduk
23048,20888,kendaraan
23049,20889,gedung
23050,20890,dipakai
23051,20891,instansi
23052,20892,semakin
23053,20893,mengganggu
23054,20894,ditemukan
23055,20895,banjir
23056,20896,diangkat
23057,20897,hadjadinata
23058,20898,roda
23059,20899,permasalahan
23060,20900,wanita
23061,3364,atribut
23062,20901,bermotor
23063,20902,bagaimana
23064,20903,utama
23065,20904,permasalahannya
23066,20905,pohon
23067,20906,hati
23068,8766,rokok
23069,20907,ijin
23070,20908,fasum
23071,20909,tanda
23072,20910,lakukan
23073,20911,berpotensi
23074,20912,tetangga
23075,20913,tim
23076,20914,menuju
23077,20915,bocor
23078,20916,identitas
23079,20917,kebiasaan
23080,20918,rp
23081,20919,jaklingko
23082,20920,pembuangan
23083,20921,blm
23084,20922,nyaman
23085,4694,lampu
23086,20923,wewenang
23087,20924,menindak
23088,20925,motor
23089,20926,perbaiki
23090,20927,circlekstores
23091,20928,blm
23092,20929,besi
23093,20930,because
23094,20931,because
23095,20932,ujung
23096,20933,cepat
23097,20934,abal
23098,19966,marka
23099,20935,ruang
23100,20936,taman
23101,20937,tua
23102,20938,mesin
23103,20939,diangkut
23104,20940,pemukiman
23105,20941,ceceran
23106,20942,sosial
23107,20943,spanduk
23108,20944,dekat
23109,20945,sepanjang
23110,20946,toko
23111,20947,aliran
23112,11940,padam
23113,20948,mobil
23114,20949,rapihkan
23115,20950,anak
23116,20951,pelanggaran
23117,8766,rokok
23118,20952,jadi
23119,20953,cempaka
23120,20954,rubuh
23121,20955,dibersihkan
23122,20956,circlekstores
23123,20957,gak
23124,20958,yg
23125,20935,ruang
23126,8773,circlek
23127,20959,pelayanan
23128,20960,derek
23129,20961,tumpukan
23130,20962,saluran
23131,20963,penggunaan
23132,20964,parah
23133,20965,pam
23134,20966,berbulan
23135,20967,nya
23136,20968,pohon
23137,20969,bersihkan
23138,9323,terpasang
23139,20970,banner
23140,20971,ormas
23141,20972,pelanggar
23142,20973,menghambat
23143,20974,menggunakan
23144,20975,bangun
23145,20976,perempatan
23146,20977,komersil
23147,20978,bantu
23148,20979,rumah
23149,20980,pagar
23150,20981,roboh
23151,20982,asap
23152,20983,apabila
23153,20984,sal
23154,20985,bolong
23155,20986,ditemukan
23156,20987,dicopot
23157,19592,pagi
23158,8766,rokok
23159,20988,butuh
23160,20989,pt
23161,20990,trotoar
23162,20991,pertigaan
23163,20992,masjid
23164,20993,tahu
23165,20994,dijalan
23166,20995,indonesia
23167,20996,utara
23168,9204,spanduk
23169,20997,pas
23170,20998,setengah
23171,20999,bu
23172,21000,sdh
23173,21001,sda
23174,21002,rusak
23175,21003,bambu
23176,706,traffic
23177,21004,mengalir
23178,21005,sekian
23179,21006,barang
23180,21007,lalulintas
23181,21008,ditambah
23182,21009,perbaiki
23183,21010,jalanan
23184,21011,rendah
23185,21012,proyek
23186,21013,angin
23187,21014,parkir
23188,21015,kiri
23189,21016,pak
23190,21017,kemarin
23191,21018,asap
23192,21019,tidur
23193,21020,ganti
23194,21021,diatas
23195,21022,membersihkan
23196,21023,anak
23197,2222,cawang
23198,21024,daun
23199,21025,tl
23200,21026,ditengah
23201,21027,inspektorat
23202,21028,dahan
23203,21029,tebang
23204,16252,kumuh
23205,21030,ranting
23206,21031,hidup
23207,21032,kemarin
23208,21033,air
23209,21034,gak
23210,21035,kejadian
23211,21036,mereka
23212,21037,issue
23213,8773,circlek
23214,21038,ditengah
23215,21039,tuntas
23216,21040,ruko
23217,21041,ganti
23218,21042,bpk
23219,21043,barang
23220,21044,bpk
23221,21045,penutup
23222,21046,selatan
23223,21047,kemacetan
23224,21048,issue
23225,21049,orang
23226,21050,sal
23227,21051,tiap
23228,21052,gang
23229,21053,kejahatan
23230,21054,jd
23231,21055,bergelombang
23232,21056,sdh
23233,21057,minta
23234,21058,dipangkas
23235,21059,mampet
23236,21060,badan
23237,21061,menutup
23238,590,khususnya
23239,590,khususnya
23240,21062,gelap
23241,21063,terjadi
23242,21064,bakar
23243,21065,yg
23244,21066,kasus
23245,8897,sebelumnya
23246,21067,penerangan
23247,21068,plank
23248,21069,gerbang
23249,21070,doang
23250,21071,pkl
23251,21072,sore
23252,4694,lampu
23253,21073,ruko
23254,21074,berkali
23255,21075,harus
23256,21076,memenuhi
23257,21077,berderet
23258,21078,pasang
23259,21079,aktifitas
23260,21080,binamarga
23261,21081,besi
23262,21082,nyala
23263,21083,violation
23264,21084,abal
23265,9057,circlek
23266,21085,sebelah
23267,21086,tikungan
23268,21087,toko
23269,21088,kursi
23270,21089,jd
23271,21090,tikus
23272,21091,mau
23273,21092,mati
23274,21093,balik
23275,21094,tindaklanjuti
23276,21095,aktifitas
23277,21096,pa
23278,21097,sore
23279,21098,terjadi
23280,21099,ad
23281,21100,ga
23282,21101,pln
23283,20310,bajaj
23284,21102,issue
23285,21103,amblas
23286,21104,penghuni
23287,21105,suka
23288,21106,total
23289,21107,ceceran
23290,21108,penopingan
23291,21109,petugas
23292,21110,tl
23293,21111,roda
23294,21112,petugas
23295,21113,memakan
23296,21114,undang
23297,21115,pasar
23298,21116,waktu
23299,20972,pelanggar
23300,21117,air
23301,21118,keselamatan
23302,15508,circlek
23303,21119,gini
23304,1698,pelanggaran
23305,21120,plank
23306,21121,umbul
23307,21122,banjir
23308,21123,plang
23309,21124,spanduk
23310,21125,nyamuk
23311,21126,ga
23312,21127,lintas
23313,21128,masjid
23314,21129,hijau
23315,21130,sisi
23316,21131,pemotor
23317,21132,air
23318,21133,kuning
23319,21134,seberang
23320,21135,rakyat
23321,21136,menumpuk
23322,21137,mhn
23323,21138,masih
23324,21139,penumpang
23325,21140,transportasi
23326,21141,potensi
23327,21142,foto
23328,21143,kemacetan
23329,18766,circlek
23330,21144,balik
23331,21145,jalanan
23332,21146,an
23333,21147,amblas
23334,21148,ditindak
23335,21065,yg
23336,21149,lumpur
23337,21150,because
23338,21151,sebagian
23339,21152,belum
23340,2383,karung
23341,21153,pemotor
23342,8818,jalur
23343,21154,gang
23344,21155,masjid
23345,21156,memberikan
23346,21157,diperbaiki
23347,21157,diperbaiki
23348,21158,sebelah
23349,21159,mobil
23350,21157,diperbaiki
23351,21157,diperbaiki
23352,21157,diperbaiki
23353,21157,diperbaiki
23354,21160,warna
23355,9240,jaring
23356,21157,diperbaiki
23357,21157,diperbaiki
23358,21161,kembali
23359,21162,trotoar
23360,21163,foto
23361,2222,cawang
23362,21164,mati
23363,21165,pohon
23364,21166,macet
23365,21167,galian
23366,21168,bagus
23367,21169,bolong
23368,21170,ya
23369,21171,tanjung
23370,21172,serta
23371,18318,mangkal
23372,21173,batang
23373,21174,semua
23374,21175,harus
23375,21176,aspal
23376,21177,pondok
23377,21178,lama
23378,21179,rapat
23379,21180,mangkal
23380,21181,berwenang
23381,21182,dekat
23382,21183,petugas
23383,21184,kalideres
23384,21185,hampir
23385,21186,biasanya
23386,21187,penopingan
23387,21188,rapat
23388,21189,jatuh
23389,21190,rendah
23390,21191,sampah
23391,21192,besar
23392,21193,circlekstores
23393,4694,lampu
23394,21194,sy
23395,21195,pindah
23396,21196,semak
23397,21197,pagi
23398,21198,liat
23399,21199,motor
23400,21200,ditambah
23401,21201,pt
23402,21202,jaklingko
23403,21203,ogah
23404,21204,suara
23405,21205,circlek
23406,21206,online
23407,21207,pemerintah
23408,21208,toko
23409,21209,galian
23410,21210,terjadi
23411,21211,got
23412,21212,terang
23413,21213,lagi
23414,21214,parkir
23415,21157,diperbaiki
23416,21215,tumbang
23417,21216,tindaklanjuti
23418,21217,penerangan
23419,21218,pembersihan
23420,21219,kinerja
23421,21220,diperbaiki
23422,21221,coretan
23423,21160,warna
23424,21222,sampah
23425,21223,anak
23426,21224,kaca
23427,6754,penerangan
23428,590,khususnya
23429,21225,org
23430,21226,dijadikan
23431,21227,karna
23432,21228,rendah
23433,10798,menutup
23434,21229,gang
23435,21230,trotoar
23436,21231,sisa
23437,21232,gorong
23438,21233,an
23439,21234,rapihkan
23440,21235,trotoar
23441,21236,online
23442,21237,kondisi
23443,21238,lampu
23444,21239,dibenahi
23445,14541,ormas
23446,21240,pejalan
23447,9908,pju
23448,21241,negara
23449,21242,ketika
23450,21243,jak
23451,21244,sy
23452,21245,tempat
23453,21246,wajib
23454,10152,butuh
23455,21247,gorong
23456,21248,bakar
23457,18269,semak
23458,21249,lubang
23459,21250,pelanggar
23460,21251,lubang
23461,21252,pribadi
23462,21253,sisi
23463,21254,anggaran
23464,21255,duduk
23465,21256,bekas
23466,21257,trotoar
23467,21258,batu
23468,21259,topping
23469,21260,terjadi
23470,21261,ditambal
23471,21262,fasos
23472,21263,rambu
23473,21264,thanks
23474,21265,pelanggaran
23475,21266,dipasang
23476,21267,menganggu
23477,21268,aspal
23478,21269,aspal
23479,21270,pak
23480,21271,kepentingan
23481,21272,ranting
23482,21273,ditambal
23483,21274,sempit
23484,21256,bekas
23485,21275,keamanan
23486,21276,tanah
23487,21277,mulai
23488,21278,dekat
23489,21279,flyover
23490,21280,no
23491,21281,rendah
23492,21282,roboh
23493,21283,tiba
23494,21284,keamanan
23495,21285,asing
23496,21286,apabila
23497,21287,semak
23498,21288,kena
23499,21289,tanaman
23500,21290,cara
23501,21291,ijin
23502,21292,diambil
23503,21293,issue
23504,21294,enak
23505,21295,kena
23506,21296,tanah
23507,21297,kaki
23508,21298,perbaikan
23509,21299,jabatan
23510,21300,ketua
23511,21301,dibuatkan
23512,21302,rumah
23513,21303,deras
23514,21304,pohon
23515,21305,menimbulkan
23516,21306,sda
23517,21307,besi
23518,8766,rokok
23519,21308,no
23520,21309,barat
23521,21310,ditambal
23522,21311,antara
23523,21312,asing
23524,21313,aktifitas
23525,12041,berlubang
23526,21314,gak
23527,21315,violation
23528,21316,bendera
23529,21317,mesti
23530,21318,ijin
23531,21319,spanduk
23532,21320,pohon
23533,21321,kata
23534,21322,sampah
23535,21323,kinerja
23536,21324,pajak
23537,21325,daun
23538,21326,gaji
23539,21327,lapak
23540,21328,rumah
23541,21329,yg
23542,21330,rendah
23543,21331,stasiun
23544,21332,pusat
23545,21333,negara
23546,21334,tertibkan
23547,21335,perda
23548,21336,alias
23549,21337,lalulintas
23550,21338,pelanggaran
23551,21339,motor
23552,21340,lg
23553,21341,cawang
23554,21342,keamanan
23555,21343,bener
23556,21344,kaki
23557,21345,butuh
23558,21346,bpk
23559,21347,sampai
23560,21348,stop
23561,17986,duduk
23562,21349,pedagang
23563,21350,mendapatkan
23564,21351,menit
23565,21352,benar
23566,21353,nya
23567,21354,enak
23568,21355,berikut
23569,21356,rapihkan
23570,21357,kondisi
23571,21358,kanstin
23572,21359,lubang
23573,21360,pju
23574,21361,barat
23575,21362,follow
23576,21363,padam
23577,21364,maaf
23578,21365,jalur
23579,21366,makin
23580,21367,marka
23581,21368,rindang
23582,21369,hijau
23583,21370,perbaiki
23584,21371,kabel
23585,21372,kondisi
23586,21373,transjakarta
23587,21374,batang
23588,21375,permanen
23589,21376,because
23590,21377,pln
23591,21378,barat
23592,21379,keselamatan
23593,21380,tikungan
23594,21381,mengganggu
23595,21382,circlekstores
23596,21383,rendah
23597,21384,layak
23598,21385,lampu
23599,21386,menjuntai
23600,21387,air
23601,21388,dilakukan
23602,21389,gak
23603,21390,membahayakan
23604,18318,mangkal
23605,21391,rindang
23606,21392,lawan
23607,11132,trotoar
23608,21393,pejalan
23609,21394,rapat
23610,21395,apa
23611,21396,berupa
23612,21397,pedagang
23613,21398,rubuh
23614,21399,dijalan
23615,21400,pedagang
23616,21401,instansi
23617,21402,rokok
23618,21403,dijalan
23619,21404,tp
23620,21405,bukti
23621,21406,atap
23622,592,ditambah
23623,21407,ambil
23624,21408,area
23625,21409,resmi
23626,21410,siapa
23627,4694,lampu
23628,21411,dijadikan
23629,21412,biasa
23630,21413,coretan
23631,4694,lampu
23632,21414,tegas
23633,21415,putaran
23634,21416,fasilitas
23635,21417,benar
23636,21418,ngetem
23637,21419,mampet
23638,21420,tuh
23639,21421,udah
23640,21422,biaya
23641,21423,sosial
23642,21424,air
23643,21425,butuh
23644,21426,pemprov
23645,21427,terjadi
23646,21428,selain
23647,21429,tanpa
23648,21430,menimpa
23649,21431,ditertibkan
23650,21432,ramai
23651,21433,pak
23652,21434,hal
23653,21435,atribut
23654,21436,circlek
23655,21437,putar
23656,21438,banner
23657,21439,ganggu
23658,21440,tupoksi
23659,21441,lima
23660,21442,wanita
23661,21443,permanen
23662,21444,sal
23663,21445,sekian
23664,21446,berjualan
23665,21447,pemilik
23666,21448,pemangkasan
23667,21449,bahu
23668,21450,publik
23669,21451,bangunan
23670,21452,kencang
23671,21453,lubang
23672,21454,aduan
23673,21455,parkir
23674,21456,tks
23675,21457,amblas
23676,21458,taman
23677,21459,camat
23678,21460,toping
23679,21461,jalur
23680,21462,besi
23681,21463,trotoar
23682,21464,tks
23683,21465,tim
23684,21466,setengah
23685,21467,tol
23686,21468,listrik
23687,21469,pemprov
23688,21470,apa
23689,21471,ranting
23690,21472,butuh
23691,21473,parkir
23692,21474,lampu
23693,21475,sampah
23694,21476,bendera
23695,21477,angkot
23696,20396,turunkan
23697,21478,waktu
23698,21479,macet
23699,21480,dibiarkan
23700,21481,tupoksi
23701,21482,cawang
23702,21483,unit
23703,21484,berapa
23704,21485,mengakibatkan
23705,21486,dapat
23706,21487,bikin
23707,21488,unit
23708,21489,sk
23709,21490,abal
23710,21491,nya
23711,21492,tersebut
23712,21493,unit
23713,21494,umum
23714,8897,sebelumnya
23715,21495,gak
23716,21496,pot
23717,21497,maaf
23718,21498,gerbang
23719,21499,melaporkan
23720,21500,rendah
23721,21501,sama
23722,21502,circlekstores
23723,21503,toko
23724,21504,circlekstores
23725,21505,sekian
23726,21506,diasphal
23727,21507,pangkas
23728,21508,rusak
23729,21509,krn
23730,21510,pun
23731,21511,kali
23732,21512,perempatan
23733,21513,rumah
23734,21514,ilegal
23735,21515,kabel
23736,21516,because
23737,21517,diangkat
23738,13010,diangkat
23739,21518,masuk
23740,21519,circlek
23741,21520,kering
23742,21521,pajak
23743,21522,pbg
23744,21523,hancur
23745,21524,ad
23746,21525,ditambal
23747,21526,bekerja
23748,21527,ketika
23749,21528,nyala
23750,21529,malam
23751,21530,seminggu
23752,21531,sekali
23753,21532,jakut
23754,21533,arah
23755,21534,membangun
23756,21535,halte
23757,21536,biasa
23758,21537,ceceran
23759,21538,banjir
23760,21539,dirapihkan
23761,8828,spanduk
23762,21540,semak
23763,21541,aspal
23764,21542,pohon
23765,21543,trotoar
23766,21544,marka
23767,21545,kali
23768,21546,kena
23769,21547,menjuntai
23770,21548,utk
23771,21549,pln
23772,21550,kemacetan
23773,21551,kecelakaan
23774,21552,dulu
23775,21553,gimana
23776,21554,kabel
23777,21555,persimpangan
23778,21556,soal
23779,21557,kuning
23780,21558,anak
23781,21559,abal
23782,21560,tanah
23783,21561,ranting
23784,21562,maaf
23785,21563,keluar
23786,21564,maaf
23787,21565,rimbun
23788,21566,transjakarta
23789,21567,daerah
23790,21568,masih
23791,21569,nyala
23792,21570,mati
23793,21571,berdiri
23794,21572,pedestrian
23795,21573,rusak
23796,21574,dirapihkan
23797,21573,rusak
23798,21575,terang
23799,21576,mangkal
23800,21577,circlekstores
23801,21578,pembersihan
23802,21579,rata
23803,21580,banner
23804,21581,liar
23805,21582,warung
23806,21583,krn
23807,21584,pohon
23808,21585,jpo
23809,21586,alat
23810,21587,aturan
23811,21588,bawah
23812,21589,cawang
23813,9109,toping
23814,21590,spanduk
23815,21591,semak
23816,17025,diangkat
23817,21592,katanya
23818,21593,toko
23819,21594,parkir
23820,21595,penopingan
23821,21596,jadi
23822,21597,coretan
23823,21598,sdn
23824,21599,halte
23825,21600,ban
23826,21601,rakyat
23827,21602,pt
23828,15905,plang
23829,21603,tempelan
23830,21604,dipangkas
23831,21605,permasalahan
23832,21606,jakut
23833,21607,gang
23834,21608,semak
23835,21609,semak
23836,21610,coretan
23837,21611,issue
23838,21612,mengotori
23839,21613,jaya
23840,21614,dirapihkan
23841,21615,nyala
23842,21616,utama
23843,21617,rendah
23844,21618,genangan
